,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code,restaurant_id,price_integer
3110,Wings N Fins,chicken_wings,Chicken Wings,4,$,14,"['1751 E 75th St', 'Chicago, IL 60649']",1751 E 75th St,,,Chicago,41.7586687,-87.581753,60649,_fIJuCXUC3dtX08sC4zwMg,1
3111,Mr J Fish & Chicken,seafood,Seafood,4.5,$,8,"['7601 S Halsted St', 'Chicago, IL 60620']",7601 S Halsted St,,,Chicago,41.75592,-87.643844,60620,pJdNYBO_t-QehKE1UiPqvg,1
3112,See Thru Chinese Kitchen,chinese,Chinese,2.5,$,28,"['7613 S Jeffery Blvd', 'Chicago, IL 60649']",7613 S Jeffery Blvd,,,Chicago,41.7568488,-87.5759651,60649,QypHqC1hSbvFYLx2gcRmUw,1
3113,Flames jamaican jerk,caribbean,Caribbean,1.5,,8,"['316 E 95th St', 'Chicago, IL 60619']",316 E 95th St,,,Chicago,41.72206,-87.61581,60619,4uj7-7WqOe9g59NAEg9NZA,
3114,Nemo's Fish Chicken & Pizza,fooddeliveryservices,Food Delivery Services,5,,1,"['1945 E 79th St', 'Chicago, IL 60649']",1945 E 79th St,,,Chicago,41.75135,-87.57661,60649,zLPJvkZhpPvOYkgts1UtUg,
3115,Jb Gyros,greek,Greek,1,$,1,"['733 W 79th St', 'Chicago, IL 60620']",733 W 79th St,,,Chicago,41.7504996,-87.6431334,60620,U1XcyHDhQEr4lxhDqHNk5Q,1
3116,New China Express,chinese,Chinese,2.5,$,11,"['2101 E 71st St', 'Ste H', 'Chicago, IL 60649']",2101 E 71st St,Ste H,,Chicago,41.7659651,-87.5736499,60649,1qxNrsr5NPCI5XzfjhWKLQ,1
3117,Jimmy's Best,chicken_wings,Chicken Wings,2,,7,"['1347 E 87th St', 'Chicago, IL 60619']",1347 E 87th St,,,Chicago,41.736595,-87.590911,60619,ksDhQQCACONi_-9lxeKNsg,
3118,See Thru Chinese Kitchen,chinese,Chinese,2,,6,"['609 E 79th St', 'Chicago, IL 60619']",609 E 79th St,,,Chicago,41.75091299,-87.6096381,60619,9kFFszutrnhc6yAY1mMgBA,
3119,Mary Jane Cafe,cafes,Cafes,3,,1,"['7112 S Yates Blvd', 'Chicago, IL 60649']",7112 S Yates Blvd,,,Chicago,41.76581608,-87.566877,60649,Qtl25SkR0mnh8nQo_IF1DA,
3120,Georgia's Food Depot,soulfood,Soul Food,2,,8,"['7352 S Halsted St', 'Chicago, IL 60621']",7352 S Halsted St,,,Chicago,41.75999,-87.64465,60621,vSsdVXlCYB_EWK085lKoGQ,
3121,Shark's Fish & Chicken,seafood,Seafood,2.5,$,12,"['1734 E 71st St', 'Chicago, IL 60649']",1734 E 71st St,,,Chicago,41.76621482,-87.58215219,60649,BIaqlYMOzKzS8CBZYTwIeg,1
3122,Sherniques Eggs On the Run,breakfast_brunch,Breakfast & Brunch,4,,4,"['145 W 95th St', 'Chicago, IL 60628']",145 W 95th St,,,Chicago,41.7214,-87.62804,60628,riSSaWrY0GiWq8W_9BbMgA,
3123,White Castle,burgers,Burgers,1.5,$,9,"['9450 S Jeffery Ave', 'Chicago, IL 60617']",9450 S Jeffery Ave,,,Chicago,41.7238064,-87.5755698,60617,kxTX29WDqTcSxx-xsqQ1Dw,1
3124,Captain Hooks Fish & Chicken,chicken_wings,Chicken Wings,2,,3,"['343 E 103rd St', 'Chicago, IL 60628']",343 E 103rd St,,,Chicago,41.70716652,-87.61465553,60628,UrYgo2mEf60Iean1l8SxgQ,
3125,1 Chop Suey,chinese,Chinese,2,,5,"['7342 S Stony Island Ave', 'Chicago, IL 60649']",7342 S Stony Island Ave,,,Chicago,41.7610167,-87.5863555,60649,1FVE0xPafQFdnFqsJqr_mA,
3126,Kennedy Fish & Chicken,seafood,Seafood,2.5,$,13,"['2425 E 72nd St', 'Chicago, IL 60649']",2425 E 72nd St,,,Chicago,41.76422,-87.5653899,60649,aVpOPci1DFhsAlbXVA1r5g,1
3127,Skyway Pizza & Grill,pizza,Pizza,2.5,,4,"['9915 S Torrence Ave', 'Chicago, IL 60617']",9915 S Torrence Ave,,,Chicago,41.7150001,-87.5596351,60617,1xRfx7hNmSVKHoX6o5uD0w,
3128,Krispy's Chicken & Seafood,chicken_wings,Chicken Wings,4,,1,"['2002 E 87th St', 'Chicago, IL 60617']",2002 E 87th St,,,Chicago,41.737303,-87.575335,60617,1yj7ZUYToLx9Zmz8YMY4nQ,
3129,Hailey’s Hoagies,chicken_wings,Chicken Wings,3.5,,11,"['1055 W 63rd St', 'Chicago, IL 60621']",1055 W 63rd St,,,Chicago,41.779526,-87.6518124,60621,q9_3z4LaddUjw3HbZRQMWA,
3130,Harold's Chicken,chicken_wings,Chicken Wings,2,$,24,"['407 E 75th St', 'Chicago, IL 60619']",407 E 75th St,,,Chicago,41.75839996,-87.61474609,60619,C7OSnrEvKCnt6-TFasOhQg,1
3131,Jimmy's Best,newamerican,American (New),2.5,,5,"['200 W 103rd St', 'Chicago, IL 60628']",200 W 103rd St,,,Chicago,41.70737,-87.62853,60628,u0hfrwi9eLPy8d5mnqpDaw,
3132,Sunny Sub,newamerican,American (New),3.5,$,7,"['380 E 71st St', 'Chicago, IL 60619']",380 E 71st St,,,Chicago,41.76593018,-87.61557007,60619,32h9LalsEUYoOy0tB4G94A,1
3133,Babas Famous Philly Steak & Lemonade,cheesesteaks,Cheesesteaks,2.5,,5,"['7859 S State St', 'Chicago, IL 60619']",7859 S State St,,,Chicago,41.7513191,-87.624386,60619,8Gae5I8yuZ-gVBGOp9aKbA,
3134,McDonald's,burgers,Burgers,2,$,14,"['1443 E 87th St', 'Chicago, IL 60619']",1443 E 87th St,,,Chicago,41.73657303,-87.58881748,60619,7iKX4K8w0Jqr0OuzO-AyQA,1
3135,Don's Caribbean Jerk Spot,caribbean,Caribbean,3.5,$$,3,"['936 E 79th St', 'Chicago, IL 60619']",936 E 79th St,,,Chicago,41.7514365,-87.6012272,60619,NuF0uZ3aZarqD6VCwzVVqg,2
3136,Pizza Hut,pizza,Pizza,1.5,$,15,"['8849 S Stony Island Ave', 'Chicago, IL 60617']",8849 S Stony Island Ave,,,Chicago,41.73369752,-87.58486658,60617,qOd9oYp6ZnJWx76LCufY7w,1
3137,Brody's Fish & Chicken,southern,Southern,4.5,,3,"['7127 S State St', 'Chicago, IL 60619']",7127 S State St,,,Chicago,41.76478674,-87.62440905,60619,vXB9XIsINvYc4XgcE29zJA,
3138,Taco Bell,mexican,Mexican,2,$,26,"['7856 S. Stoney Island Ave', 'Chicago, IL 60649']",7856 S. Stoney Island Ave,,,Chicago,41.75242485,-87.58648231,60649,Ge_wwnL-nQ1u0LMaki6aZA,1
3139,Small Steps Giant Gains,steak,Steakhouses,5,,1,"['8616 S Normal Ave', 'Chicago, IL 60620']",8616 S Normal Ave,,,Chicago,41.7373414,-87.636755,60620,HIJMsi7ZRRj0bH0tWXw_5g,
3140,Uncle Joe's Jerk,caribbean,Caribbean,3,$$,52,"['10210 S Vincennes Ave', 'Chicago, IL 60643']",10210 S Vincennes Ave,,,Chicago,41.7084888,-87.6555749,60643,iiFNPxySDb-AQxStmgdZdg,2
3141,Salaam Restaurant and Bakery,bakeries,Bakeries,4,$$,18,"['700 W 79th St', 'Chicago, IL 60620']",700 W 79th St,,,Chicago,41.75088,-87.64194,60620,GQoBuIinek6yb5c8KtiKNg,2
3142,Wendy's,hotdogs,Fast Food,2,$,25,"['8645 South Stony Island', 'Chicago, IL 60617']",8645 South Stony Island,,,Chicago,41.737499,-87.584849,60617,wZAitSJ8rnQ2rid7L6nBHw,1
3143,Shark Fish & Chicken,seafood,Seafood,2,,6,"['100 E 79th St', 'Chicago, IL 60619']",100 E 79th St,,,Chicago,41.751228,-87.62113,60619,4Ae5mVNURdzMI8GYcw98cg,
3144,See Thru Chinese Kitchen,chinese,Chinese,2.5,$,16,"['6700 S Stony Island Ave', 'Chicago, IL 60649']",6700 S Stony Island Ave,,,Chicago,41.7727356,-87.58667755,60649,WfbOrqZ6izMnp0Vwu7KV6Q,1
3145,King's Market,breakfast_brunch,Breakfast & Brunch,5,,1,"['400 E 71st St', 'Chicago, IL 60619']",400 E 71st St,,,Chicago,41.7658549,-87.6150699,60619,RrrEPxkFhzW4n73XxJ1E_w,
3146,Pete's Italian Beef,italian,Italian,1,,1,"['6913 S South Chicago Ave', 'Chicago, IL 60637']",6913 S South Chicago Ave,,,Chicago,41.76914215,-87.60951233,60637,#NAME?,
3147,Vicky's Cafe,breakfast_brunch,Breakfast & Brunch,3.5,,3,"['1308 W 95th St', 'Chicago, IL 60643']",1308 W 95th St,,,Chicago,41.72153967,-87.65586583,60643,yk922nSbSiG1sFAs25bLXQ,
3148,Wendy's,hotdogs,Fast Food,1.5,$,17,"['8740 S. Lafayette Ave', 'Chicago, IL 60620']",8740 S. Lafayette Ave,,,Chicago,41.73356571,-87.62535587,60620,7uLKPsjQx45TYFAQFSm0PA,1
3149,KFC,hotdogs,Fast Food,1.5,$,11,"['8307 S King Dr', 'Chicago, IL 60619']",8307 S King Dr,,,Chicago,41.7435273,-87.61436638,60619,8pasD5U-RbWq9fbkkXaJBg,1
3150,White Castle,hotdogs,Fast Food,2,$,21,"['1550 E 79th St', 'Chicago, IL 60619']",1550 E 79th St,,,Chicago,41.75178933,-87.58677064,60619,T0gg3o0_2mNVJj2B4dOWOQ,1
3151,New Orbit Sub,restaurants,Restaurants,3,,1,"['811 E 79th St', 'Chicago, IL 60619']",811 E 79th St,,,Chicago,41.7512548,-87.60483831,60619,NzEHff3QI_n5IbRp5SUIFw,
3152,Super Sharks,chicken_wings,Chicken Wings,2,,12,"['8306 S South Chicago Ave', 'Chicago, IL 60617']",8306 S South Chicago Ave,,,Chicago,41.74399992,-87.57563006,60617,3GMuFEPoXmR4xN5b3qEF5A,
3153,JJ's Grill,newamerican,American (New),1,$,4,"['616 E 79th St', 'Chicago, IL 60619']",616 E 79th St,,,Chicago,41.7513329,-87.6092176,60619,TVYuExtePolowcHyGuRnew,1
3154,Billy's Gyros,restaurants,Restaurants,3,$,5,"['7855 S Cottage Grove Ave', 'Chicago, IL 60619']",7855 S Cottage Grove Ave,,,Chicago,41.7514899,-87.60482,60619,5l9YT1kgEkcR2hhofoSv8Q,1
3155,Sammys Breakfast,breakfast_brunch,Breakfast & Brunch,2.5,$,7,"['250 E 103 Rd St', 'Chicago, IL 60628']",250 E 103 Rd St,,,Chicago,41.707538,-87.616683,60628,Z_Y0iI1ugtz7XIrtcANuHA,1
3156,Tacos y taquizas el tío rafa,tacos,Tacos,5,,1,"['7124 S Morgan St', 'Chicago, IL 60621']",7124 S Morgan St,,,Chicago,41.76424,-87.64958,60621,utE83QWGTYfbFrQTjrR7gg,
3157,"Mr. Hook Fish, Chicken & Grill",fishnchips,Fish & Chips,2.5,,9,"['1938 E 95th St', 'Chicago, IL 60617']",1938 E 95th St,,,Chicago,41.72294,-87.576471,60617,m-aVDJO-pIznNJr_HaONGQ,
3158,Kwei Lin,cantonese,Cantonese,3,$,7,"['2053 E 95th St', 'Chicago, IL 60617']",2053 E 95th St,,,Chicago,41.7221489,-87.5732498,60617,0WmSxlAQdcMAA3KtdQWObQ,1
3159,Slugo's Tacos,mexican,Mexican,1,,2,"['537 E 79th St', 'Chicago, IL 60619']",537 E 79th St,,,Chicago,41.751036,-87.610974,60619,7BrcsttVYMSq9GDG7GlVYw,
3160,J B One,hotdogs,Fast Food,2.5,,6,"['6359 S Cottage Grove Ave', 'Chicago, IL 60637']",6359 S Cottage Grove Ave,,,Chicago,41.77883,-87.60547,60637,oUrlyMfSh-JNsIEfgWmedg,
3161,NYFC Seafood & Grill,seafood,Seafood,3,,2,"['1137 W 63rd St', 'Chicago, IL 60621']",1137 W 63rd St,,,Chicago,41.77933,-87.65363,60621,RGWqtdWq_KgXABHonlL6CQ,
3162,Reggio's Pizza Express,pizza,Pizza,3,,5,"['340 W 83rd St', 'Chicago, IL 60620']",340 W 83rd St,,,Chicago,41.74395,-87.6336199,60620,uz1qXzY938LG_6xO--16Jw,
3163,Sharks Fish & Chicken,chicken_wings,Chicken Wings,2,,2,"['6237 S Halsted St', 'Chicago, IL 60621']",6237 S Halsted St,,,Chicago,41.780249,-87.6444,60621,teDXl3oZ8SUqhFYIGCO7EQ,
3164,Joy Fish,fishnchips,Fish & Chips,3.5,,10,"['9512 S Halsted St', 'Chicago, IL 60628']",9512 S Halsted St,,,Chicago,41.7209056,-87.6434409,60628,_DnrVaHtqenyTr093b3A-w,
3165,McDonald's,burgers,Burgers,1.5,$,16,"['7900 S Martin Luther King Dr', 'Chicago, IL 60619']",7900 S Martin Luther King Dr,,,Chicago,41.75091618,-87.61543572,60619,P53ZhDwUt_FVsqlIumGdKg,1
3166,Bot Bakery,bakeries,Bakeries,4,$$,28,"['7100 S South Shore Dr', 'Chicago, IL 60649']",7100 S South Shore Dr,,,Chicago,41.766077,-87.563118,60649,qKwaplsfbvqIHU0v7rk8bg,2
3167,Harold’s chicken,chickenshop,Chicken Shop,2,,16,"['1711 E 87th St', 'Chicago, IL 60617']",1711 E 87th St,,,Chicago,41.736718,-87.582197,60617,JEalPbNR4YSIqz-VooxKag,
3168,Seashell #7,hotdogs,Fast Food,2.5,,5,"['601 E 79th St', 'Chicago, IL 60619']",601 E 79th St,,,Chicago,41.75095,-87.60964,60619,oMXXXjVUd-K1tpeHtdqqjA,
3169,Red Snapper Fish & Chicken,pizza,Pizza,2.5,$$,7,"['1347 E 87th St', 'Chicago, IL 60619']",1347 E 87th St,,,Chicago,41.7366867,-87.5910187,60619,ThU7wTDEQW5I0bmD0ueiYg,2
3170,Best Gyro,greek,Greek,2.5,,2,"['Chicago, IL 60619']",,,,Chicago,41.74705,-87.60516,60619,AbyEJ-MdhLOzx7M_-oPvnw,
3171,Nicky's Gyros,greek,Greek,1,,1,"['7005 S Stony Island Ave', 'Chicago, IL 60649']",7005 S Stony Island Ave,,,Chicago,41.76762,-87.58549,60649,29ZeHrcBX1WNs2tze1Agwg,
3172,OutKast,tradamerican,American (Traditional),2.5,,3,"['7137 S State St', 'Chicago, IL 60619']",7137 S State St,,,Chicago,41.76448301,-87.6245647,60619,p0VXRbmLY62kaS3s8bHxHg,
3173,Ace Pizza,pizza,Pizza,2.5,,2,"['27 E 71st St', 'Chicago, IL 60619']",27 E 71st St,,,Chicago,41.7653203,-87.6238746,60619,NuKoDDewq7aNSOZpMjrT3A,
3174,Popeyes Louisiana Kitchen,hotdogs,Fast Food,1.5,$,19,"['346 E 95th St', 'Chicago, IL 60619']",346 E 95th St,,,Chicago,41.72211123,-87.615036,60619,JBVnqMouNsLQU4dMsLf4oQ,1
3175,Brothers Submarine,sandwiches,Sandwiches,4,,5,"['1158 W 63rd St', 'Chicago, IL 60621']",1158 W 63rd St,,,Chicago,41.779714,-87.654702,60621,S-gNZw1gBPU9ksJPUiC8tQ,
3176,Popeyes Louisiana Kitchen,hotdogs,Fast Food,1.5,$,43,"['7430 S Stony Island Ave', 'Chicago, IL 60649']",7430 S Stony Island Ave,,,Chicago,41.759342,-87.586429,60649,doeaBC8CbJHWEu2YmEDwOA,1
3177,Subway,sandwiches,Sandwiches,3,$,3,"['726 E 87th St', 'Chicago, IL 60619']",726 E 87th St,,,Chicago,41.736908,-87.60599702,60619,Cbr7T-c4rdRV4oioH-gEMA,1
3178,Burger King,hotdogs,Fast Food,2,$,17,"['28 E 87th St', 'Chicago, IL 60619']",28 E 87th St,,,Chicago,41.73672664,-87.62320678,60619,oia_WPxEYYbW9H6XVwfFgQ,1
3179,McDonald's,burgers,Burgers,1.5,$,25,"['29 E 87th St', 'Chicago, IL 60619']",29 E 87th St,,,Chicago,41.73609968,-87.62295261,60619,zG7bacfAw9roQb8n_3BVlw,1
3180,Orbit Submarine,restaurants,Restaurants,1,,1,"['8061 S Cottage Grove Ave', 'Chicago, IL 60619']",8061 S Cottage Grove Ave,,,Chicago,41.747852,-87.604728,60619,vzZO9dVTR86oZl9mX0VgBA,
3181,Chipotle Mexican Grill,hotdogs,Fast Food,2.5,$,28,"['806 W 63rd St', 'Chicago, IL 60621']",806 W 63rd St,,,Chicago,41.77998374,-87.64511749,60621,0DEJJbwuVUCO7YA0Cc-hLQ,1
3182,Ta'golazo,mexican,Mexican,3,,2,"['2247 E 71st St', 'Chicago, IL 60649']",2247 E 71st St,,,Chicago,41.76598,-87.56929,60649,u_9E9ODzqH1EQMqLe5IF4Q,
3183,Harold's Chicken Shacks,hotdogs,Fast Food,2.5,$,13,"['7318 S Vincennes Ave', 'Chicago, IL 60621']",7318 S Vincennes Ave,,,Chicago,41.76115,-87.6302,60621,1PmshiyQhjn8zyCN_1mGoQ,1
3184,Popeyes Louisiana Kitchen,hotdogs,Fast Food,1.5,$,26,"['8732 S Stony Island Ave', 'Chicago, IL 60617']",8732 S Stony Island Ave,,,Chicago,41.735969,-87.585883,60617,7jQoKRSD99kVfG-gIReBTw,1
3185,Shark's Fish and Chicken,seafood,Seafood,1,$,6,"['2027 E 95th St', 'Chicago, IL 60617']",2027 E 95th St,,,Chicago,41.7223551,-87.5741772,60617,0IsKEI56A4umnqjXMuQ9Xg,1
3186,Baba's Famous Steak & Lemonade,restaurants,Restaurants,2.5,$,4,"['7100 S Michigan Ave', 'Chicago, IL 60619']",7100 S Michigan Ave,,,Chicago,41.7653,-87.622154,60619,5Qdne8qUjicOVDcp8piA-Q,1
3187,Harold's Chicken Shack,chicken_wings,Chicken Wings,1,,1,"['439 E 79th St', 'Chicago, IL 60619']",439 E 79th St,,,Chicago,41.75109003,-87.61333589,60619,uYzCaT9VROb_8ENVqJY1Rg,
3188,Shark's Fish & Chicken,chicken_wings,Chicken Wings,2,$,8,"['855 W 87th St', 'Chicago, IL 60620']",855 W 87th St,,,Chicago,41.7359051,-87.64585,60620,dgzK4Pvu3qEIKfygD_oQoQ,1
3189,Wingstop,chicken_wings,Chicken Wings,2,$$,18,"['850 W 63rd St', 'Chicago, IL 60621']",850 W 63rd St,,,Chicago,41.78025067,-87.64688823,60621,GO8cyhvDgWLzVRVZYss0MA,2
3190,Burger King,burgers,Burgers,1.5,$,11,"['418 E 79th St', 'Chicago, IL 60619']",418 E 79th St,,,Chicago,41.75127097,-87.61413957,60619,a3EPGeIf6CGdkkEncppb2g,1
3191,Shark Fish Restaurant,restaurants,Restaurants,1.5,,13,"['9800 S Halsted St', 'Chicago, IL 60628']",9800 S Halsted St,,,Chicago,41.715614,-87.643455,60628,Lv-2xRpiLFFDxMLkiHvwQw,
3192,Captain Hooks Fish & Chicken,newamerican,American (New),2.5,,3,"['205 E 87th St', 'Chicago, IL 60619']",205 E 87th St,,,Chicago,41.735045,-87.629303,60619,Ei647I1Wo-AtqAyzagNcrg,
3193,Jimmy's Best,soulfood,Soul Food,2.5,,4,"['9305 S Halsted St', 'Chicago, IL 60620']",9305 S Halsted St,,,Chicago,41.7249059,-87.6430542,60620,BNMN5DGIISXPd9g4aBJ8iA,
3194,Popeyes Louisiana Kitchen,hotdogs,Fast Food,1.5,$,14,"['616 E 103rd St', 'Chicago, IL 60628']",616 E 103rd St,,,Chicago,41.70766,-87.60814,60628,ZRokkfpcL0G0AHBrPqbYUQ,1
3195,Yup,seafood,Seafood,5,,1,"['6922 S Stony Island', 'Chicago, IL 60649']",6922 S Stony Island,,,Chicago,41.76892853,-87.58676147,60649,DUFKgopZcRTOysB4tE7Lkg,
3196,Checkers,burgers,Burgers,2.5,$,7,"['6705 Halsted St', 'Chicago, IL 60621']",6705 Halsted St,,,Chicago,41.77220361,-87.64431205,60621,1FKr5cPiESgSExKTUdV2AA,1
3197,Golden Fish,seafood,Seafood,5,,1,"['1049 W 103rd St', 'Chicago, IL 60655']",1049 W 103rd St,,,Chicago,41.7067212,-87.6497537,60655,NcWUrNIEWwpP8wdmV7XBDA,
3198,Mary Jane's Soul Food Express,restaurants,Restaurants,4,,1,"['752 W 78th St', 'Chicago, IL 60620']",752 W 78th St,,,Chicago,41.7525949,-87.6432279,60620,jzB2I9J2s3LDW-HSGQLlWg,
3199,Tasty Chicken & Salad,tradamerican,American (Traditional),3,,2,"['159 W 95th St', 'Chicago, IL 60628']",159 W 95th St,,,Chicago,41.72139,-87.62848,60628,G0VMZa95OzGJbHAZGj3W0w,
3200,Uncle Don Ray's,bbq,Barbeque,1.5,$,2,"['337 E 69th St', 'Chicago, IL 60637']",337 E 69th St,,,Chicago,41.76925175,-87.61716977,60637,VG2ZvFPUZLA3_SoxMZVnWQ,1
3201,Subway,sandwiches,Sandwiches,1.5,$,3,"['1 E 83rd St', 'Chicago, IL 60619']",1 E 83rd St,,,Chicago,41.74328468,-87.62417905,60619,W6FVYWHOOYO6GP98p6fY8w,1
3202,Subway,sandwiches,Sandwiches,1.5,$,2,"['100 W 87th St', 'Ste B-2', 'Chicago, IL 60620']",100 W 87th St,Ste B-2,,Chicago,41.736538,-87.62708962,60620,3tYr6x2WITRvRS7YR5-G1Q,1
3203,Maxwell Street Grill,restaurants,Restaurants,2,$,11,"['7445 S State St', 'Chicago, IL 60619']",7445 S State St,,,Chicago,41.75871,-87.62428,60619,CR4RNHOuaY5t_qI6PfZG7w,1
3204,Subway,sandwiches,Sandwiches,1,$,2,"['1505 E 87th St', 'Chicago, IL 60619']",1505 E 87th St,,,Chicago,41.73655632,-87.58780035,60619,YvshMv-0jeiyg_mhRnerZA,1
3205,5 Stars Chicken & Fish,seafood,Seafood,1.5,,4,"['7908 S Halsted St', 'Chicago, IL 60620']",7908 S Halsted St,,,Chicago,41.7504086,-87.6441649,60620,ET9FK953WshcuqKmy-ga_w,
3206,Wendy's,hotdogs,Fast Food,1.5,$,2,"['1600 E 87th St', 'Chicago, IL 60617']",1600 E 87th St,,,Chicago,41.73694789,-87.58503757,60617,DxfvVB00lhXNQs1kZj9H4A,1
3207,Popeyes Louisiana Kitchen,hotdogs,Fast Food,2,$,12,"['111 W 75th St', 'Chicago, IL 60620']",111 W 75th St,,,Chicago,41.7579623,-87.627443,60620,tPaVNBIxAs9rcHxo0-KYNw,1
3208,Church's Chicken,hotdogs,Fast Food,2,$,9,"['58 West 79th St', 'Chicago, IL 60620']",58 West 79th St,,,Chicago,41.751193,-87.626773,60620,8JG6D2ppP2TFlHSSe-1NmA,1
3209,Subway,sandwiches,Sandwiches,1.5,$,3,"['7852 S Cottage Grove Ave', 'Chicago, IL 60619']",7852 S Cottage Grove Ave,,,Chicago,41.75155352,-87.60542732,60619,IHIQYie7M0_iWj7m4t-b5A,1
3210,L & G Slightly Tilted,restaurants,Restaurants,3,,1,"['1724 E 75th St', 'Chicago, IL 60649']",1724 E 75th St,,,Chicago,41.75906,-87.58235,60649,yfIrcnQXdEwuHn4M3K04qg,
3211,White Castle,burgers,Burgers,1.5,$,7,"['10301 S Michigan Ave', 'Chicago, IL 60628']",10301 S Michigan Ave,,,Chicago,41.7070933,-87.6200851,60628,VY8klbp74vzHRxYcNbMqlA,1
3212,Brother's Golden Hook,italian,Italian,1,,2,"['1200 W 63rd St', 'Chicago, IL 60636']",1200 W 63rd St,,,Chicago,41.77986,-87.65468,60636,oYuxOKaKWSwP0YCkAPHPzw,
3213,McDonald's,burgers,Burgers,1.5,$,47,"['6560 S Stoney Island Ave', 'Chicago, IL 60637']",6560 S Stoney Island Ave,,,Chicago,41.7753824,-87.58687019,60637,WE6msctLR1hQqfqclioI-A,1
3214,Burger King,hotdogs,Fast Food,1.5,$,27,"['7222 S Stony Is', 'Chicago, IL 60649']",7222 S Stony Is,,,Chicago,41.76349157,-87.58666165,60649,s394iOilUEtXNVW9fzV3IA,1
3215,Burger King,burgers,Burgers,1.5,$,10,"['224 E 103rd St', 'Chicago, IL 60628']",224 E 103rd St,,,Chicago,41.70745762,-87.61786044,60628,lCtngvnMuVfoYgfO1ePgVw,1
3216,McDonald's,burgers,Burgers,1.5,$,22,"['2425 E 79th St', 'Chicago, IL 60649']",2425 E 79th St,,,Chicago,41.75136056,-87.56536608,60649,F5K6P24-C00n9sHF96a_sQ,1
3217,Pepes Mexican Restaurant,mexican,Mexican,1.5,,7,"['954 W 87th St', 'Chicago, IL 60620']",954 W 87th St,,,Chicago,41.73631668,-87.64826202,60620,metjBMIlU0SALICMh2EXEA,
3218,Subway,sandwiches,Sandwiches,4,$,5,"['6315 S Cottage Grv', 'Chicago, IL 60637']",6315 S Cottage Grv,,,Chicago,41.77991328,-87.60554653,60637,qRTAcLm94QqAGmMmke4ULg,1
3219,Orbit Sub,sandwiches,Sandwiches,4,,1,"['1912 E 71st St', 'Chicago, IL 60649']",1912 E 71st St,,,Chicago,41.76624633,-87.57891677,60649,W017gbF2HLF-h-JvDl84Pg,
3220,McDonald's,burgers,Burgers,1.5,$,33,"['6900 S Lafayette', 'Chicago, IL 60621']",6900 S Lafayette,,,Chicago,41.7685244,-87.62701799,60621,ufHzgwfKqSH3qVsvpDiQiw,1
3221,Pete's Italian Beef,fooddeliveryservices,Food Delivery Services,1,,1,"['6658 S Cottage Grove Ave', 'Chicago, IL 60637']",6658 S Cottage Grove Ave,,,Chicago,41.773261,-87.606043,60637,nu2GYFIw79bYlHNDq7AFgw,
3222,Shark's Fish & Chicken,hotdogs,Fast Food,3,,2,"['447 E 63rd St', 'Chicago, IL 60637']",447 E 63rd St,,,Chicago,41.78012036,-87.61383772,60637,qqZZiAzPWnfetpnSXiihyA,
3223,Burger King,burgers,Burgers,2,$,11,"['1701 E 95th St', 'Chicago, IL 60617']",1701 E 95th St,,,Chicago,41.721987,-87.582505,60617,LfoJqlPhSXEN4C5juPKapQ,1
3224,Harold's Chicken,chicken_wings,Chicken Wings,2,,1,"['311 W 79th St', 'Chicago, IL 60620']",311 W 79th St,,,Chicago,41.75054,-87.6324099,60620,aFivdyB1LQ5ztxUfmH_xjw,
3225,Burger King,hotdogs,Fast Food,1.5,$,10,"['110 E 95th St', 'Chicago, IL 60619']",110 E 95th St,,,Chicago,41.7222,-87.620089,60619,LfMZ6SD0Bi68ef0g1acNvQ,1
3226,Subway,sandwiches,Sandwiches,3,$,7,"['2101 E 71st St Space', '#c5', 'Chicago, IL 60649']",2101 E 71st St Space,#c5,,Chicago,41.7651234,-87.5759014,60649,Y8pKjPxnfBfCtZPtHic65w,1
3227,Nell's Grille,restaurants,Restaurants,3,,1,"['1025 W 63rd St', 'Chicago, IL 60621']",1025 W 63rd St,,,Chicago,41.7794,-87.65061,60621,hAmfcYpMxRagt316jrfcqQ,
3228,KFC,chicken_wings,Chicken Wings,2,$,10,"['7445 S Stony Island Ave', 'Chicago, IL 60649']",7445 S Stony Island Ave,,,Chicago,41.7592761,-87.58547219,60649,hc4ducFr15QRNp99MQyKcA,1
3229,Big Sharks,hotdogs,Fast Food,2.5,,3,"['7600 S Exchange Ave', 'Unit 2', 'Chicago, IL 60649']",7600 S Exchange Ave,Unit 2,,Chicago,41.75683,-87.55818,60649,NgOGGm2O2RYQCDqJUgahKw,
3230,KFC,hotdogs,Fast Food,2.5,$,5,"['7508 S Lafayette Ave', 'Chicago, IL 60620']",7508 S Lafayette Ave,,,Chicago,41.75790462,-87.62683528,60620,XHblcYs7QMjCHbSPFOPSXQ,1
3231,Maxwell Express,tradamerican,American (Traditional),2,$,1,"['1058 W 87th St', 'Chicago, IL 60620']",1058 W 87th St,,,Chicago,41.73627,-87.6507,60620,dv8o6WDhQB9SkQiS0kytrQ,1
3232,Subway Restaurants,sandwiches,Sandwiches,1,$,6,"['240 E 103rd St', 'Chicago, IL 60628']",240 E 103rd St,,,Chicago,41.7074049,-87.61721,60628,IfJZv4q0GXo-MEUXbdYXUQ,1
