,name,rating,price,review_count,address,latitude,longitude,zip code,restaurant_id
163,New China,3.0,$,113,"['2438 W Division St', 'Chicago, IL 60622']",41.9033088684082,-87.6886215209961,60622,Nn19Yw7BsQ_0ICRa56BKow
164,jeong,4.5,$$$$,117,"['1460 W Chicago Ave', 'Chicago, IL 60642']",41.89637,-87.66477,60642,uGrvtr88xUMU7RrKfXvCGg
165,Café Colao,4.0,$,212,"['2638 W Division St', 'Chicago, IL 60622']",41.9032592773438,-87.6935195922852,60622,KtBH-9iu5OKxBFfq4gy9Zw
166,Pequod's Pizzeria,4.0,$$,6789,"['2207 N Clybourn Ave', 'Chicago, IL 60614']",41.92187,-87.664486,60614,DXwSYgiXqIVNdO9dazel6w
167,Kyōten,4.5,,66,"['2507 W Armitage Ave', 'Chicago, IL 60647']",41.91743,-87.69009,60647,dw-dsVgjiDzr8pbw0iVk1A
168,The Art of Chicken,4.5,$$,234,"['2041 N Western Ave', 'Chicago, IL 60647']",41.91878,-87.68712,60647,CACn-zDE97gbHogO2VH8fQ
169,West On North,3.5,$,158,"['2509 W North Ave', 'Chicago, IL 60622']",41.90998,-87.6901199,60622,g4keNU0pt9iFYPgaYfnczQ
170,Chop Shop,3.5,$$,432,"['2033 W North Ave', 'Chicago, IL 60647']",41.9101308614896,-87.6787804455808,60647,_TvVfx_J0561zmjPXGr4qA
171,Silom 12,4.0,$$,472,"['1846-48 N Milwaukee Ave', 'Ste 48', 'Chicago, IL 60647']",41.91487,-87.68488,60647,bg20bWGO5cD7A873sEb9kw
172,Junebug Cafe,4.5,,39,"['851 N Ashland', 'Chicago, IL 60622']",41.897583,-87.667027,60622,NnC3J4Ig2Ai9MvgyHIEQgw
173,Sushi Taku,4.0,$$,857,"['1904 W Division St', 'Chicago, IL 60622']",41.90351,-87.67512,60622,bZ7lvi5_BQ6UKK10OKPV7Q
174,Mr Brown's Lounge,3.5,$$,410,"['2301 W Chicago Ave', 'Chicago, IL 60612']",41.8956672160463,-87.6845125490738,60612,HThRt94GP7ufyE0bBnNTsQ
175,Victory Grill,4.0,,78,"['2246 N Milwaukee Ave', 'Chicago, IL 60647']",41.921661,-87.695588,60647,ve23JjeBsHzPLRUObdYlyw
176,Blend,4.5,$,31,"['2427 W Hubbard St', 'Chicago, IL 60612']",41.8894428862849,-87.6877950260659,60612,1f9Da343Kv4hjjGQoM-Fbw
177,Typica Cafe,5.0,,18,"['2034 W Division St', 'CHICAGO, IL 60622']",41.90363302144727,-87.67869294417999,60622,ePuDBB2UEUl17joXNO44MQ
178,Yuzu Sushi & Robata Grill,4.0,$$,1795,"['1751 W Chicago Ave', 'Chicago, IL 60622']",41.89569,-87.67172,60622,_d5Br6nZWpBNwL-4isroJA
179,Big Star,3.5,$$,3288,"['1531 N Damen Ave', 'Chicago, IL 60622']",41.90919,-87.67712,60622,_StOUGMGMmENR44zAEoDrA
180,Curramba,3.5,,19,"['2701 W Division St', 'Chicago, IL 60622']",41.902897646399,-87.6944686844945,60622,QUtPg4sPpp7VpjDg09QjBw
181,La Bruquena,3.5,$$,115,"['2726 W Division St', 'Chicago, IL 60622']",41.90325,-87.69554,60622,U2H4tKe5NCY7BUzITzB_MQ
182,Three House,4.5,$$,47,"['1450 W Chicago Ave', 'Chicago, IL 60642']",41.89639,-87.66441,60642,MOpx1EfzPcUDsQZXvuAE9A
183,Jr’s Red Hots,4.5,$,68,"['2345 W Armitage Ave', 'Chicago, IL 60647']",41.91744,-87.68652,60647,wVHsCVyuTUD8l_RHMm9SLQ
184,Le Café Station Grill,4.5,,16,"['1889 N Winnebago Ave', 'Chicago, IL 60647']",41.9157391074637,-87.6871063202572,60647,12mfI_oto1SrpfuZDvWhSw
185,Kapitan,4.0,,63,"['2142 N Clybourn Ave', 'Chicago, IL 60614']",41.92008,-87.66261,60614,RNsldUTu1LKKcRZYPw3gjA
186,Cumin,4.0,$$,963,"['1414 N Milwaukee Ave', 'Chicago, IL 60622']",41.9074789,-87.6732148,60622,WM2JQP4yzQHPbIh-wNdK6g
187,El Cubanito,5.0,,1,"['1211 N California Ave', 'Chicago, IL 60622']",41.90344,-87.69641,60622,qOWGeNPbiGK6_Ma_Jj7dAA
188,BIG & little's Restaurant,4.0,$,413,"['1310 N Milwaukee Ave', 'Chicago, IL 60622']",41.90535,-87.6700199,60622,O073WVgzIh5OXRVL9TrRFQ
189,Sabroso! Mexican Grill,4.5,$$,352,"['624 N Ashland Ave', 'Chicago, IL 60622']",41.89319,-87.66753,60622,o98kicIhRgBjoMqQr2SzTQ
190,ArePA George,4.5,$$,144,"['1552 N Kedzie Ave', 'Chicago, IL 60651']",41.909745,-87.707155,60651,3nOO3B9xoASM9XLzJfbHDg
191,The Spice Room,4.0,$$,337,"['2906 W Armitage Ave', 'Chicago, IL 60647']",41.91777,-87.69972,60647,2J0wXaUS701x3WvzBiPBDQ
192,Taqueria Chingon,4.5,,100,"['2234 N Western Ave', 'Chicago, IL 60647']",41.92269,-87.68782,60647,7yUdA1WnQovwJUAZpKfawA
193,Caspian Kabab Fine Persian Cuisine,4.5,$,150,"['1413 N Ashland Ave', 'Chicago, IL 60622']",41.9074485,-87.6672509,60622,0wBJICDQCsBkT8I_rSSP9g
194,Mac's Wood Grilled,3.0,$$,198,"['1801 W Division St', 'Chicago, IL 60622']",41.9031375,-87.6725591,60622,NMfvUzRbNu5bUt4E_psKfg
195,Lola’s Coney Island,4.5,$$,117,"['2858 W Chicago Ave', 'Chicago, IL 60622']",41.8958011238183,-87.6989533379674,60622,sZ0f3qAYuF9WkHMGD8hBVg
196,Thai Basil,4.0,,57,"['937 N Damen Ave', 'Chicago, IL 60622']",41.8987659026522,-87.6767785102129,60622,3O9dlxXNm-ztCnYczsDTAw
197,Fry The Coop,4.0,$$,159,"['1529 W Chicago Ave', 'Chicago, IL 60642']",41.895821,-87.666018,60642,ijE3BOAu5-kD0sy6baCExA
198,Mirai Sushi - Wicker Park,4.0,$$$,526,"['2020 W Division St', 'Chicago, IL 60622']",41.9034767150879,-87.67822265625,60622,R9MFihPd2WlN6Ze7OcOdqQ
199,Estelle's,3.5,$$,314,"['2013 W North Ave', 'Chicago, IL 60647']",41.91032,-87.6780953,60647,ZTn2YtEFijkqlrFwa9aBsw
200,Savor 27,4.0,,7,"['3220 West Grand', 'Chicago, IL 60651']",41.8987,-87.70729633,60651,Qxboc1kRX3YJvhBQ6EaLgg
201,The Boil Cajun Seafood,4.0,,68,"['1805 W Division St', 'Chicago, IL 60622']",41.90301,-87.67264,60622,zAfHrzmQX6g_yDUbhII9Cg
202,Dimo's Pizza,4.0,$,438,"['1615 N Damen Ave', 'Chicago, IL 60647']",41.911037,-87.677126,60647,11O_S3IFvyF9JAB5uhLdAw
203,Bru Chicago,4.0,$$,307,"['1562 N Milwaukee Ave', 'Chicago, IL 60622']",41.9097,-87.67693,60622,gjIkM8xQRih-W4sUN_2NHQ
204,Shawarma Inn,4.0,$,93,"['2011 N Damen Ave', 'Chicago, IL 60647']",41.9181751,-87.6774399,60647,9OlNxnd55QuNEbKZqm0yoA
205,The Boiler Room,3.5,$$,903,"['2210 N California Ave', 'Chicago, IL 60647']",41.922116,-87.697669,60647,Z5xaAmM_cHIHv8NxVXXsCg
206,Chicago Fajitas,5.0,,1,"['2013 W Division St', 'Chicago, IL 60622']",41.90317,-87.677831,60622,LQbiUG74y-c_nG2TrbnFYQ
207,Lucia's Gourmet Italian Cuisine,4.0,$$,364,"['1825 W North Ave', 'Chicago, IL 60622']",41.91026,-87.67359,60622,Hs3b3jbwPQ88qtycbcR65w
208,Nini's Deli,5.0,$,864,"['543 N Noble St', 'Chicago, IL 60642']",41.89238008006564,-87.66209037896043,60642,F2NBch93KPaQdM_x0Fs2VQ
209,Thee Asian Restaurant,3.5,$$,195,"['1811 W North Ave', 'Chicago, IL 60622']",41.91028,-87.6732,60622,CoSRSpByyyNMuI8m15PH7A
210,Smoke Daddy,3.5,$$,1329,"['1804 W Division St', 'Chicago, IL 60622']",41.903509,-87.672735,60622,D1K-vLXfA5-hppRzVY7q2w
211,Mariscos La Costa,4.0,$$,84,"['1132 N Ashland Ave', 'Chicago, IL 60622']",41.90251,-87.66782,60622,Ge9WZdV324a5WbyXbGxiXw
212,Cheesie's Pub & Grub,3.0,$$,181,"['1365 N Milwaukee Ave', 'Chicago, IL 60622']",41.9067916870117,-87.67138671875,60622,1BAQMxZfTIQY5f2RXbWh-A
213,Dorian's,3.5,,50,"['1939 W North Ave', 'Chicago, IL 60622']",41.9104257244175,-87.6766826628237,60622,epyn8GlJ_ikc_LZ7bIBhFg
214,Podhalanka,4.0,$$,482,"['1549 W Division St', 'Chicago, IL 60642']",41.9031971642231,-87.6670556213551,60642,80k87CEiJTEHTZ4oHiQ6QA
215,Falafel & Grill,4.5,$$,538,"['1317 N Milwaukee Ave', 'Chicago, IL 60622']",41.905891418457,-87.670166015625,60622,t5ITATMeEW0bgFniS053Vg
216,Hinoki Sushiko,4.5,,36,"['1465 W Willow St', 'Chicago, IL 60642']",41.91376230739566,-87.66415756772959,60642,6P4x58p2277zjKXTYmRogw
217,Taqueria Traspasada,4.0,$,401,"['811 N Ashland Ave', 'Chicago, IL 60622']",41.89633,-87.66705,60622,nTL9tlTqGr5-J68W-3Szww
218,Uncle Mike's Place,4.5,$$,738,"['1700 W Grand Ave', 'Chicago, IL 60622']",41.89117,-87.66986,60622,p_H2BANrAWEZbSyqmnviSQ
219,Fat Shack,5.0,,6,"['2140 N Clybourn Ave', 'Chicago, IL 60614']",41.9200002259498,-87.66254100948572,60614,hDUcP54k4HuIyefRYKHLfg
220,Parson's Chicken & Fish - Logan Square,3.5,$$,1074,"['2952 W Armitage', 'Chicago, IL 60647']",41.91758764277,-87.7013152429917,60647,_gcDPMZjM4rVO5ZVfM3xlA
221,Rich's Deli,4.0,$,91,"['857 N Western Ave', 'Chicago, IL 60622']",41.8974455780909,-87.6865117521034,60622,h8T36i6gb_MVgRAiqwtUug
222,Alegrias Seafood,4.0,$$,658,"['1024 N Ashland Ave', 'Chicago, IL 60622']",41.90046,-87.66776,60622,avPNh77s2rYNAkABm8MTKw
223,Mixteco Mexican Grill,5.0,,5,"['1209 N Noble St', 'Chicago, IL 60642']",41.90387,-87.66234,60642,Ta_y84v777uB8LzxDr_dAA
224,Aztec Dave's Cantina,2.5,,2,"['1143 N California Ave', 'Chicago, IL 60622']",41.90238,-87.69656,60622,QYqcNmX-jKY1xPrtV85L3Q
225,Hummus Grill,4.5,$$,102,"['744 N Damen Ave', 'Chicago, IL 60622']",41.89542,-87.67725,60622,UV41g-VIgzJXw9icpPcZ9g
226,Cozy Corner Restaurant & Pancake House,4.0,$$,659,"['2294 N Milwaukee Ave', 'Chicago, IL 60647']",41.92244,-87.69707,60647,ahp1F4QC_8nqrbw5jAvGPA
227,Letizia's Natural Bakery,4.0,$$,402,"['2144 W Division St', 'Chicago, IL 60622']",41.9034199,-87.68154,60622,dc0xhJKzWgHRPYjJk66ibw
228,Tacos Lotería,4.5,,34,"['3329 W Armitage Ave', 'Chicago, IL 60647']",41.917161,-87.7113202,60647,pZoBGzB2pY-gOtLcQP76gA
229,New China Station,3.5,$,141,"['2411 W North Ave', 'Chicago, IL 60647']",41.9101039,-87.6877506,60647,9g98FdAhBrxzMuTemWAVKg
230,Frontier,3.5,$$$,948,"['1072 N Milwaukee Ave', 'Chicago, IL 60642']",41.901201,-87.663558,60642,Kx9pLt4R4xidSYp0O6eYIg
231,La Borra Cafe,5.0,,16,"['1700 W Division St', 'Chicago, IL 60622']",41.903571,-87.670615,60622,-KX1xQvUeAlIPRsRsbkmPQ
232,The Corner Farmacy,4.5,$$,51,"['324 N Leavitt', 'Chicago, IL 60612']",41.88779,-87.68207,60612,0IiTD4sC4_bpy7Mv1H-i9A
233,Blue Line Lounge & Grill,4.0,$$,764,"['1548 N Damen Ave', 'Chicago, IL 60622']",41.9095818,-87.6777204,60622,bkTJD2pDMw7iAE-hQtpmPg
234,The Angry Crab,3.5,$$,346,"['1308 N Milwaukee Ave', 'Chicago, IL 60622']",41.9054327842223,-87.6699330725035,60622,cDI0r_P_x2InX-zlM8tjqw
235,Paulie Gee's Wicker Park,4.0,,27,"['1566 N Damen', 'Chicago, IL 60622']",41.910192,-87.677693,60622,pbCOGqdNqMzr9nRjj3oFRg
236,Flo,4.0,$$,1013,"['1434 W Chicago Ave', 'Chicago, IL 60642']",41.8963899,-87.66383,60642,LOwInnfIfVFXpzaFYnrsnw
237,Flying Saucer,3.5,$$,407,"['1123 N California Ave', 'Chicago, IL 60622']",41.9017608,-87.6966653,60622,lJC8TjsiXSU-o15EGA94dA
238,Opart Thai House,4.0,$$,364,"['1546 W Chicago Ave', 'Chicago, IL 60642']",41.89621,-87.66664,60642,yfG_KkZNW0Ku5VzgNe5AdQ
239,ARAMI,4.0,$$$,654,"['1829 W Chicago Ave', 'Chicago, IL 60622']",41.8960345011502,-87.6733909357176,60622,ZuoKrKyW6zB6wlm06k8inw
240,Milk & Honey Cafe,3.5,$$,804,"['1920 W Division St', 'Ste 1', 'Chicago, IL 60622']",41.90352,-87.67573,60622,qqax04alS3UPx0Yp4jJNDQ
241,Enso Sushi & Bar,4.0,$$,448,"['1613 N Damen Ave', 'Chicago, IL 60647']",41.9107586,-87.6773651,60647,2R7ipjEkeQo821P9AnpJGA
242,Oromo Cafe Bucktown,4.5,,70,"['1912 N Western Ave', 'Chicago, IL 60647']",41.9163145,-87.687699,60647,QCFAYQS3Od2A79P1C_tI6A
243,Red Square Spa Chicago,4.0,$$,29,"['1914 W Division St', 'Chicago, IL 60622']",41.90352,-87.67551,60622,M7LBUaoPri-eponYP-AA_Q
244,Zoku Sushi,4.0,$$,202,"['1616 N Kedzie Ave', 'Chicago, IL 60647']",41.9110922166024,-87.7067756652832,60647,YnBwTgZOHz3J6JSy5aCxiA
245,Yolk - Wicker Park,3.5,$$,141,"['1819 W Division St', 'Ste 300', 'Chicago, IL 60622']",41.90291,-87.67319,60622,z_cmAQK-yPxFX-mAFzN-2w
246,Atmos Coffee Shop,5.0,,25,"['2415 W North Ave', 'Chicago, IL 60647']",41.910082,-87.687926,60647,wqQTFm6_-e9bddjvNJz3gA
247,Little Lazo’s Latin Cafe,4.5,,14,"['1961 N Western Ave', 'Chicago, IL 60647']",41.917425,-87.687139,60647,8UD5tW9YQWde73R1NsM-wg
248,Dona Naty's Tacos,4.5,$,263,"['1815 W Chicago Ave', 'Chicago, IL 60622']",41.8956985473633,-87.6728820800781,60622,JgdQlqkP0cUq9Bq4_iSTPQ
249,Gorilla Sushi Wicker Park,4.5,$$,121,"['1238 N Milwaukee Ave', 'Chicago, IL 60622']",41.9042133070814,-87.6680816528738,60622,-1N2SDvOKHrdGPhaPObTFA
250,KINTON RAMEN,3.5,$$,61,"['1426 N Milwaukee Ave', 'Chicago, IL 60622']",41.90764,-87.67368,60622,GVcv9fMcdamv_YNODHobyA
251,Taco El Jalisciense,4.0,$,176,"['2859 W Chicago Ave', 'Chicago, IL 60622']",41.894372,-87.698924,60622,oxJFCIVL9oQcmSIVSOBYew
252,Sunrise Cafe,4.0,$,330,"['2012 W Chicago Ave', 'Chicago, IL 60622']",41.8961753845215,-87.6776657104492,60622,rnqFe1tvh_oascJwvIgkNg
253,Arigato Market,4.5,,24,"['1407 West Grand Ave', 'Chicago, IL 60642']",41.89079,-87.66257,60642,ojcNfg62dwW-HESlhg4PWQ
254,Greek Corner,4.0,$,180,"['958 N Damen Ave', 'Chicago, IL 60622']",41.8994436015486,-87.6773046628389,60622,fI7t7MrpcaF5eahpd7qFEQ
255,Schwa,4.0,$$$$,562,"['1466 N Ashland Ave', 'Chicago, IL 60622']",41.90892,-87.66793,60622,bNXpwTSavHBV9zBk2lUlGA
256,Ada Street,4.5,$$$,539,"['1664 N Ada St', 'Chicago, IL 60642']",41.9124416,-87.6620728,60642,YbLA3uRpvBzIf4oJ352ZVQ
257,Beck's Chicago,4.5,$$,58,"['2201 N Clybourn Ave', 'Chicago, IL 60614']",41.92184,-87.66422,60614,_8QOyOl3hfqfVHAE1g2I5w
258,Turbo Tacos,4.5,$,155,"['2050 N Milwaukee Ave', 'Chicago, IL 60647']",41.91843,-87.6905699,60647,Ww6KfdQSMbrmzEhKIK48UA
259,Saffron Street,5.0,,2,"['3220 W Grand Ave', 'Chicago, IL 60651']",41.898948753355825,-87.7073206,60651,X1PD7PCdjI2gQe4efxsLhg
260,Devil Dawgs,4.0,$,156,"['1431 North Milwaukee Ave', 'Chicago, IL 60622']",41.90808,-87.67335,60622,iKrG71Xe6DRIH268iXqaow
261,Bella Notte Chicago,4.0,$$,318,"['1374 W Grand Ave', 'Chicago, IL 60622']",41.89133,-87.66185,60622,xwh6oCWWCBM5msIIBq5XUg
262,Thai Lagoon,3.5,$$,436,"['2322 W North Ave', 'Chicago, IL 60647']",41.9106,-87.68575,60647,BbZJX22cYLRlK3vfGPhddg
263,Bon Bon Sandwiches,3.5,$,562,"['2333 W North Ave', 'Chicago, IL 60647']",41.91007,-87.68621,60647,XR847KX_gNoWOiD85Updow
264,Sushi Taku - Logan Square,4.0,$$,122,"['2283 N Milwaukee Ave', 'Chicago, IL 60647']",41.92269,-87.69643,60647,F-Iuc4g1n4jYcivajguVog
265,Jieyi Sushi,4.0,$$,174,"['1178 N Milwaukee Ave', 'Chicago, IL 60642']",41.902974,-87.666334,60642,LQOMDnwbJLsqKNnGNCeNWA
266,Bridge Café & Catering,4.5,$,7,"['3219 W Carroll Ave', 'Chicago, IL 60624']",41.8873702,-87.7074775,60624,fcEL1Z3zGARv4upUvSWjiw
267,Ground Control,4.0,$$,402,"['3315 W Armitage Ave', 'Chicago, IL 60647']",41.9173377,-87.7107789,60647,TqyssEJOYHG2tWCheOVWeQ
268,The Hat Chicago,3.5,$,153,"['1604 W North Ave', 'Chicago, IL 60622']",41.91072,-87.667939,60622,kw7t-rWfeMrKMQqcXjaITA
269,Yaba's Food & Middle Eastern Grill,4.5,$,49,"['3011 W Armitage Ave', 'Chicago, IL 60647']",41.91733998042618,-87.7030565599442,60647,HSvVD4DhCTtmHCHkq8SAWQ
270,Koko's Mediterranean Grille,4.0,$,198,"['1760 W Chicago Ave', 'Chicago, IL 60622']",41.8962001,-87.6720127,60622,tE9iDf1UZWIEeSu3RYbizg
271,Home Team Pizza,4.5,$,104,"['1363 W Ohio St', 'Chicago, IL 60642']",41.89237,-87.6619,60642,5WDvhJkcXWUYKdq3I9qHRw
272,Taqueria El Heredero,4.5,$,84,"['3222 W Armitage Ave', 'Chicago, IL 60647']",41.9175349,-87.7081126,60647,2g0K_karLPnXfoY24_PAEg
273,Arturo's Tacos,3.0,$$,463,"['2001 N Western Ave', 'Chicago, IL 60647']",41.91769,-87.68707,60647,9qAhCjgBXfLWVFrRGqRy_g
274,Savannah Luncheonette,3.5,,18,"['1954 W Armitage Ave', 'Chicago, IL 60622']",41.917972,-87.6773782,60622,rd73IwsdU5pgKp20cdgL2A
275,Yacht 57,5.0,,2,"['1750 N California Ave', 'Chicago, IL 60647']",41.9136,-87.69729,60647,D_YW3fYQlp1SIbapmFCZwQ
276,Tempesta Market,4.5,$$,231,"['1372 W Grand Ave', 'Chicago, IL 60642']",41.89133,-87.66176,60642,f_AF0jimm_eq7eZnxArV7w
277,World Nutrition Smoothie and Juice Bar,5.0,,11,"['2029 W Division St', 'Chicago, IL 60622']",41.90294024489621,-87.67840767299745,60622,HtH7WY6VeYIX-PCXQLp-gw
278,Koi Sushi,4.5,$$,99,"['2156 N Clybourn Ave', 'Chicago, IL 60614']",41.92038,-87.66296,60614,3sm8J2udv3uybZRCNWN5uA
279,Standard Bar & Grill,3.5,$$,273,"['1332 N Milwaukee Ave', 'Chicago, IL 60622']",41.9058144436958,-87.6706091132366,60622,h55Sp__WKhXMo6lR5shf_A
280,Le Café Station,4.0,,7,"['1909 N Western Ave', 'Chicago, IL 60670']",41.915762,-87.687023,60670,SrivJ1Fzb5spFvDhfhBbeg
281,Tacos & Burrito Express 3,4.5,$$,177,"['1512 N Ashland Ave', 'Chicago, IL 60622']",41.9101905822754,-87.6672973632812,60622,Tkcjl_dPhBqx_8b59WByAA
282,West Town Bakery & Diner,3.5,$$,464,"['1916 W Chicago Ave', 'Chicago, IL 60622']",41.8962097,-87.6754227,60622,hdb9ThuQUukK7GWcknDxMA
283,El Barco Mariscos ,3.5,$$,852,"['1035 N Ashland Ave', 'Chicago, IL 60622']",41.9007453918457,-87.6670761108398,60622,rNEx_ZreaXvSfZDS3MQHHg
284,Carbon,3.5,$$,330,"['810 N Marshfield Ave', 'Chicago, IL 60622']",41.8962843726159,-87.6685663255181,60622,Gn43vOdPZ6JnN8dXhX9eyg
285,Nick's Pit Stop,4.0,$,48,"['2023 N Damen Ave', 'Chicago, IL 60647']",41.918455,-87.677395,60647,324_scbyhjeo93vyN8xrkA
286,Jack and Ginger's,3.5,$$,217,"['2048 W Armitage Ave', 'Chicago, IL 60647']",41.917952,-87.679481,60647,eXdNb5B_XGp9tJeWjPhsKQ
287,Roots Handmade Pizza - West Town,3.5,$$,940,"['1924 W Chicago Ave', 'Chicago, IL 60622']",41.896268,-87.675636,60622,M1uM-ybxppDn_N5aO6Mg5A
288,Hound Dogs Burgers & Teriyaki,4.0,$,35,"['2257 W Grand Ave', 'Chicago, IL 60612']",41.890602823547,-87.6839975906774,60612,xgxTOQ43AUnRVTNjyMdDBQ
289,Seadog sushi bar,4.0,$$,575,"['1500 W Division St', 'Chicago, IL 60642']",41.9034363603087,-87.6652242288361,60642,iFA2LDO3mtJQXtihVGnTLw
290,Kung FU Pizza Slices,4.0,,11,"['1221 N Milwaukee Ave', 'Chicago, IL 60642']",41.9040942994018,-87.6672625303415,60642,CkRe8hnXUbQlUWVbgpnbEA
291,Ameer Kabob Mediterranean Cuisine,4.0,$,246,"['1050 N Milwaukee Ave', 'Chicago, IL 60642']",41.90084,-87.66291,60642,ZZTbDVRmMaXmPKNGTCpWUw
292,Dante's Pizzeria,4.0,$$,371,"['3028 W Armitage Ave', 'Chicago, IL 60647']",41.9174418,-87.7034462,60647,DfWqQLBJRCIUfQtOgDH1JQ
293,Tarboush Mediterranean Grill,4.0,$,183,"['1608 W North Ave', 'Chicago, IL 60622']",41.91087,-87.66811,60622,iBK6BbZkgaKijoHqC-FVdQ
294,Takie Outit,3.5,$,214,"['2132 W Chicago Ave', 'Chicago, IL 60622']",41.89611,-87.68086,60622,rd4NrLcEOKBVaGRIkC35NQ
295,Innjoy Logan Square,3.0,,40,"['2200 N Milwaukee Ave', 'Chicago, IL 60647']",41.92065,-87.69415,60647,B9h815TgP-H77bbBtQ9Rrw
296,Yoli's Tacos,3.5,$,80,"['2640 W Chicago Ave', 'Chicago, IL 60622']",41.89594,-87.69342,60622,9h06YLPLlzx5XV_xzDTczg
297,Red Hot Ranch,4.0,$,279,"['2449 W Armitage Ave', 'Chicago, IL 60647']",41.917452,-87.689232,60647,4iksaIX5uOve6LOaGehlyA
298,Haru Sushi,5.0,,14,"['3301 W Armitage Ave', 'Chicago, IL 60647']",41.91720523053412,-87.71052319072946,60647,RHg0bWa8GMc5545DjylQkg
299,Piranha’s Grill,3.5,,8,"['2351 W Grand Ave.', 'Chicago, IL 60612']",41.890511,-87.686244,60612,8rEhtEI7BkEc1DBIJWwwGw
300,High Dive,3.5,$$,349,"['1938 W Chicago Ave', 'Chicago, IL 60622']",41.8962,-87.67617,60622,fGiQ5IqkiC_XnSJMCuq3ew
301,Trattoria Ultimo,3.5,$$,148,"['1953 W Chicago Ave', 'Chicago, IL 60622']",41.895637512207,-87.6766204833984,60622,zjJkec5rNm-BCx0AYQPlsQ
302,Mon Lung,3.5,$,285,"['1009 N Ashland Ave', 'Chicago, IL 60622']",41.9000324,-87.66717471380476,60622,m973NCh_zflXOrJZnUTPfA
303,Upton's Breakroom,4.5,$$,241,"['2054 W Grand Ave', 'Chicago, IL 60612']",41.8908805274879,-87.6793019379492,60612,LeA-eBkN7UMoFKuHRP_MyQ
304,El Taco Veloz,4.0,$,257,"['1745 W Chicago Ave', 'Chicago, IL 60622']",41.8958716848684,-87.6714484398811,60622,VtDtRQhrCvewtO_GE0Wvcw
305,DSTRKT Bar & Grill,3.5,,22,"['1540 N Milwaukee', 'Chicago, IL 60622']",41.90929,-87.6763,60622,FS2cByMa3xS6qaVk-MY_ww
306,Li'l Guys,4.0,$,108,"['2010 N Damen Ave', 'Chicago, IL 60647']",41.9181941449642,-87.677690461278,60647,z2QR_T91B5vuBh5hInQJpQ
307,Fairgrounds Coffee and Tea,4.5,$$,288,"['1620 N Milwaukee Ave', 'Chicago, IL 60647']",41.9106987115516,-87.6780348762432,60647,OPjXdkm5y_ARr6oyeEOMfg
308,Best Submarine,3.5,$,21,"['2653 W North Ave', 'Chicago, IL 60647']",41.909934,-87.694114,60647,A8m1BtSwEXJu2_qVmQ1Kzg
309,Vaca's Creamery,4.5,$,70,"['1436 W Blackhawk St', 'Chicago, IL 60642']",41.90712599152853,-87.66421849999999,60642,r04gyxwV5DnciEyxIIfu-Q
310,Lou Malnati's Pizzeria,4.0,$$,373,"['1520 N Damen Ave', 'Chicago, IL 60622']",41.908901,-87.6774103,60622,84r_TaEPqE1bnYFLqYdOtQ
311,Nick's On North,4.5,$,93,"['3323 W N Ave', 'Chicago, IL 60647']",41.909719,-87.710463,60647,B4BaXk9lRHeThRZ60yjArQ
312,Zaatar MedGrill,3.5,$$,110,"['2459 W Armitage Ave', 'Chicago, IL 60647']",41.917301,-87.689675,60647,UX6CgBLmgUUEEoELHhoI9A
313,Tortorice's Pizza & Catering,4.0,$$,280,"['1746 W Grand Ave', 'Chicago, IL 60622']",41.89113,-87.67142,60622,fzK4OXv1CL-aeVaLwbbxBw
314,Gyu-Kaku Japanese BBQ,4.0,$$,449,"['1364 W Randolph St', 'Chicago, IL 60607']",41.884454,-87.661355,60607,NzTK1ZgqdzzOCbgxXWtvOg
315,Ipsento 606,4.0,$,300,"['1813 N Milwaukee Ave', 'Chicago, IL 60647']",41.91443,-87.68326,60647,cLaMG2ztKxqqLhRRpP9HNg
316,Cheng Chopsticks,3.5,$,161,"['3054 W Armitage Ave', 'Chicago, IL 60647']",41.91716,-87.704205,60647,HP3zkN0SvoDzQiOdiMAKLw
317,Taco Bell,3.5,$,121,"['1439 N Milwaukee Avenue', 'Chicago, IL 60622']",41.90819,-87.673545,60622,y1DDhDhq74v6UmIhN2S0Dw
318,La Pasadita,3.5,$$,654,"['1140 N Ashland Ave', 'Chicago, IL 60622']",41.90272,-87.66783,60622,x8zWRkJLOpeG95O3JhJoEw
319,La Bomba,4.0,$,309,"['3221 W Armitage Ave', 'Chicago, IL 60647']",41.9171,-87.70792,60647,wgga2S54iePDvvTZkpLyMA
320,Cafe Central,4.0,$,249,"['1437 W Chicago Ave', 'Chicago, IL 60642']",41.8960102,-87.6639254,60642,YF1YUnp1hDs38O5khC6rjQ
321,Kanela Breakfast Club,3.5,$$,390,"['1408 N Milwaukee Ave', 'Chicago, IL 60622']",41.90731,-87.6732,60622,8w8VLmIqdsxu7x6Ei8xLhg
322,Punta Cana Restaurant,4.5,$,97,"['2200 N Kimball Ave', 'Chicago, IL 60647']",41.92114,-87.71234,60647,unEyk5htv8K18lh-tQIE6w
323,The Wormhole Coffee,4.5,$,1189,"['1462 N Milwaukee Ave', 'Chicago, IL 60622']",41.908418,-87.674603,60622,jImBrAd65LeLWne9lfK2tg
324,Big Delicious Planet Canteen,4.0,$$,56,"['412 N Wolcott Ave', 'Chicago, IL 60622']",41.8891639709473,-87.6747360229492,60622,4_8FhxYeTF_aAVABL7Fk9w
